拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2020斥 07 岿 ~ 2020斥 12岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
202012,堡林堡开矫,巢备,林琶侩,"56,748 ","26,979,437 ","2,970,273,041 ",110.1 
202012,堡林堡开矫,巢备,钦拌,"80,988 ","63,014,345 ","7,623,246,776 ",121 
202012,堡林堡开矫,悼备,啊肺殿,"5,511 ","850,821 ","86,523,066 ",101.7 
202012,堡林堡开矫,悼备,背腊侩,57 ,"3,349,530 ","300,968,503 ",89.9 
202012,堡林堡开矫,悼备,丑荤侩,346 ,"83,226 ","4,615,307 ",55.5 
202012,堡林堡开矫,悼备,魂诀侩,441 ,"2,853,158 ","379,211,779 ",132.9 
202012,堡林堡开矫,悼备,缴 具,947 ,"1,222,820 ","91,859,461 ",75.1 
202012,堡林堡开矫,悼备,老馆侩,"11,563 ","29,805,034 ","4,140,268,623 ",138.9 
202012,堡林堡开矫,悼备,林琶侩,"42,230 ","14,235,306 ","1,562,891,228 ",109.8 
202012,堡林堡开矫,悼备,钦拌,"61,095 ","52,399,895 ","6,566,337,967 ",125.3 
202012,堡林堡开矫,合备,啊肺殿,"12,313 ","1,853,878 ","192,856,493 ",104 
202012,堡林堡开矫,合备,背腊侩,194 ,"13,493,808 ","1,366,763,272 ",101.3 
202012,堡林堡开矫,合备,丑荤侩,"2,084 ","2,011,603 ","97,238,929 ",48.3 
202012,堡林堡开矫,合备,魂诀侩,"1,606 ","59,970,821 ","7,183,133,692 ",119.8 
202012,堡林堡开矫,合备,缴 具,"1,576 ","3,037,954 ","239,652,752 ",78.9 
202012,堡林堡开矫,合备,老馆侩,"27,515 ","59,742,041 ","8,178,525,452 ",136.9 
202012,堡林堡开矫,合备,林琶侩,"126,013 ","53,222,001 ","5,580,705,321 ",104.9 
202012,堡林堡开矫,合备,钦拌,"171,301 ","193,332,106 ","22,838,875,911 ",118.1 
202012,堡林堡开矫,辑备,啊肺殿,"8,591 ","1,167,003 ","125,301,398 ",107.4 
202012,堡林堡开矫,辑备,背腊侩,107 ,"2,086,552 ","230,205,524 ",110.3 
202012,堡林堡开矫,辑备,丑荤侩,"1,086 ","434,999 ","23,442,868 ",53.9 
202012,堡林堡开矫,辑备,魂诀侩,677 ,"24,152,664 ","3,071,767,966 ",127.2 
202012,堡林堡开矫,辑备,缴 具,778 ,"1,501,171 ","116,100,273 ",77.3 
202012,堡林堡开矫,辑备,老馆侩,"19,536 ","61,925,391 ","8,594,416,846 ",138.8 
202012,堡林堡开矫,辑备,林琶侩,"76,352 ","36,660,230 ","3,806,231,876 ",103.8 
202012,堡林堡开矫,辑备,钦拌,"107,127 ","127,928,010 ","15,967,466,751 ",124.8 
