拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2012斥 01 岿 ~ 2012斥 06岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201206,堡林堡开矫,巢备,老馆侩,"9,733 ","20,541,055 ","2,053,206,003 ",100 
201206,堡林堡开矫,巢备,林琶侩,"54,359 ","21,922,274 ","2,431,929,699 ",110.9 
201206,堡林堡开矫,巢备,钦拌,"75,320 ","48,523,627 ","5,088,921,115 ",104.9 
201206,堡林堡开矫,悼备,啊肺殿,"4,961 ","616,299 ","61,131,880 ",99.2 
201206,堡林堡开矫,悼备,背腊侩,70 ,"3,184,319 ","274,147,146 ",86.1 
201206,堡林堡开矫,悼备,丑荤侩,170 ,"50,481 ","2,405,025 ",47.6 
201206,堡林堡开矫,悼备,魂诀侩,415 ,"2,092,027 ","192,160,040 ",91.9 
201206,堡林堡开矫,悼备,缴 具,"1,617 ","1,241,580 ","72,204,597 ",58.2 
201206,堡林堡开矫,悼备,老馆侩,"11,145 ","28,423,866 ","2,819,618,828 ",99.2 
201206,堡林堡开矫,悼备,林琶侩,"41,394 ","10,060,802 ","1,102,548,607 ",109.6 
201206,堡林堡开矫,悼备,钦拌,"59,772 ","45,669,374 ","4,524,216,123 ",99.1 
201206,堡林堡开矫,合备,啊肺殿,"10,039 ","1,192,662 ","135,599,707 ",113.7 
201206,堡林堡开矫,合备,背腊侩,294 ,"9,449,016 ","849,050,276 ",89.9 
201206,堡林堡开矫,合备,丑荤侩,"1,281 ","799,059 ","33,357,378 ",41.7 
201206,堡林堡开矫,合备,魂诀侩,"1,408 ","60,470,426 ","4,897,829,050 ",81 
201206,堡林堡开矫,合备,缴 具,"2,472 ","1,739,273 ","95,550,358 ",54.9 
201206,堡林堡开矫,合备,老馆侩,"25,299 ","55,010,425 ","5,402,605,750 ",98.2 
201206,堡林堡开矫,合备,林琶侩,"116,327 ","46,196,267 ","4,914,186,405 ",106.4 
201206,堡林堡开矫,合备,钦拌,"157,120 ","174,857,128 ","16,328,178,924 ",93.4 
201206,堡林堡开矫,辑备,啊肺殿,"5,837 ","954,928 ","106,531,170 ",111.6 
201206,堡林堡开矫,辑备,背腊侩,167 ,"1,345,062 ","177,009,892 ",131.6 
201206,堡林堡开矫,辑备,丑荤侩,838 ,"467,586 ","20,712,975 ",44.3 
201206,堡林堡开矫,辑备,魂诀侩,559 ,"22,852,991 ","1,832,453,796 ",80.2 
201206,堡林堡开矫,辑备,缴 具,"1,281 ","1,623,973 ","95,952,673 ",59.1 
201206,堡林堡开矫,辑备,老馆侩,"16,249 ","58,081,950 ","5,549,458,613 ",95.5 
201206,堡林堡开矫,辑备,林琶侩,"69,173 ","30,666,986 ","3,358,726,358 ",109.5 
201206,堡林堡开矫,辑备,钦拌,"94,104 ","115,993,476 ","11,140,845,477 ",96 
