???? ????? ??( 20220804 ?? ),,,,,,,
"?? : ????, ??? : ??(? / ? / ?)",,,,,,,
?? : 2014? 07 ? ~ 2014? 12?,,,,,,,
??,??,???,????,????(?),???(kWh),????(?),??????(?/kWh)
201409,????,???,???,"14,824 ","1,026,603 ","126,704,650 ",123.4 
201409,????,???,???,109 ,"5,519,052 ","547,434,738 ",99.2 
201409,????,???,???,"11,270 ","10,368,375 ","484,669,967 ",46.7 
201409,????,???,???,"2,759 ","870,806,626 ","76,146,877,820 ",87.4 
201409,????,???,? ?,"10,271 ","3,770,729 ","208,210,192 ",55.2 
201409,????,???,???,"17,086 ","38,468,651 ","4,995,229,572 ",129.9 
201409,????,???,???,"70,758 ","27,636,533 ","3,196,617,785 ",115.7 
201409,????,???,??,"127,077 ","957,596,569 ","85,705,744,724 ",89.5 
201409,????,???,???,1 ,"2,206 ","343,992 ",155.9 
201409,????,???,??,1 ,"2,206 ","343,992 ",155.9 
201409,????,???,???,"8,458 ","688,653 ","78,605,684 ",114.1 
201409,????,???,???,53 ,"634,256 ","88,181,641 ",139 
201409,????,???,???,"13,331 ","8,870,622 ","432,623,962 ",48.8 
201409,????,???,???,877 ,"30,948,731 ","3,499,755,926 ",113.1 
201409,????,???,? ?,"5,349 ","2,257,818 ","121,842,113 ",54 
201409,????,???,???,"6,658 ","12,570,753 ","1,590,930,828 ",126.6 
201409,????,???,???,"34,629 ","8,427,660 ","1,016,161,973 ",120.6 
201409,????,???,??,"69,355 ","64,398,493 ","6,828,102,127 ",106 
201409,????,???,???,"21,068 ","2,231,511 ","259,878,437 ",116.5 
201409,????,???,???,231 ,"9,877,570 ","1,061,665,149 ",107.5 
201409,????,???,???,"13,187 ","12,125,746 ","571,419,181 ",47.1 
201409,????,???,???,"4,122 ","418,830,276 ","40,429,173,891 ",96.5 
201409,????,???,? ?,"16,590 ","4,913,848 ","287,919,745 ",58.6 
201409,????,???,???,"35,644 ","93,150,920 ","12,146,919,207 ",130.4 
201409,????,???,???,"155,178 ","62,695,677 ","7,442,774,778 ",118.7 
201409,????,???,??,"246,020 ","603,825,548 ","62,199,750,388 ",103 
201409,????,???,???,"5,051 ","423,798 ","46,305,901 ",109.3 
201409,????,???,???,29 ,"297,352 ","44,178,604 ",148.6 
201409,????,???,???,"9,569 ","6,849,147 ","322,464,577 ",47.1 
201409,????,???,???,572 ,"7,022,538 ","804,074,819 ",114.5 
201409,????,???,? ?,"2,341 ","957,005 ","53,238,691 ",55.6 
201409,????,???,???,"2,608 ","3,545,704 ","510,274,672 ",143.9 
201409,????,???,???,"15,457 ","3,041,249 ","356,417,679 ",117.2 
201409,????,???,??,"35,627 ","22,136,793 ","2,136,954,943 ",96.5 
201409,????,???,???,"6,575 ","518,211 ","58,580,338 ",113 
201409,????,???,???,46 ,"507,173 ","65,967,348 ",130.1 
201409,????,???,???,"9,298 ","9,578,352 ","463,862,555 ",48.4 
201409,????,???,???,727 ,"11,702,789 ","1,323,559,862 ",113.1 
201409,????,???,? ?,"5,402 ","3,035,515 ","169,339,174 ",55.8 
201409,????,???,???,"8,389 ","14,452,915 ","2,036,751,067 ",140.9 
201409,????,???,???,"26,599 ","6,196,814 ","766,849,878 ",123.7 
201409,????,???,??,"57,036 ","45,991,769 ","4,884,910,222 ",106.2 
201409,????,???,???,"9,343 ","861,499 ","93,984,125 ",109.1 
201409,????,???,???,70 ,"1,257,980 ","165,685,138 ",131.7 
201409,????,???,???,"10,497 ","11,794,900 ","552,224,890 ",46.8 
201409,????,???,???,895 ,"18,628,463 ","2,218,793,396 ",119.1 
201409,????,???,? ?,"5,206 ","1,824,362 ","101,221,958 ",55.5 
201409,????,???,???,"7,083 ","14,022,737 ","1,875,658,327 ",133.8 
201409,????,???,???,"36,697 ","9,554,755 ","1,137,418,574 ",119 
201409,????,???,??,"69,791 ","57,944,696 ","6,144,986,408 ",106 
201410,????,???,???,879 ,"211,604 ","24,083,430 ",113.8 
201410,????,???,???,17 ,"197,509 ","29,116,827 ",147.4 
201410,????,???,???,443 ,"169,791 ","9,161,497 ",54 
201410,????,???,???,100 ,"4,086,346 ","428,145,791 ",104.8 
201410,????,???,? ?,356 ,"415,955 ","26,449,086 ",63.6 
201410,????,???,???,"1,599 ","8,639,465 ","971,654,847 ",112.5 
201410,????,???,???,"3,559 ","3,917,970 ","431,861,308 ",110.2 
201410,????,???,??,"6,953 ","17,638,640 ","1,920,472,786 ",108.9 
201410,????,???,???,"7,334 ","1,402,827 ","154,375,378 ",110 
201410,????,???,???,76 ,"1,887,020 ","198,550,362 ",105.2 
201410,????,???,???,"11,936 ","6,454,193 ","328,221,177 ",50.9 
201410,????,???,???,"1,100 ","29,276,338 ","2,998,636,627 ",102.4 
201410,????,???,? ?,"7,426 ","4,617,608 ","255,910,403 ",55.4 
201410,????,???,???,"9,205 ","15,812,569 ","1,914,098,539 ",121 
201410,????,???,???,"45,433 ","10,428,200 ","1,172,008,155 ",112.4 
201410,????,???,??,"82,510 ","69,878,755 ","7,021,800,641 ",100.5 
201410,????,???,???,"3,621 ","898,350 ","91,100,100 ",101.4 
201410,????,???,???,39 ,"832,680 ","88,228,147 ",106 
201410,????,???,???,"8,842 ","3,882,577 ","204,412,756 ",52.6 
201410,????,???,???,"1,371 ","53,159,339 ","5,119,429,550 ",96.3 
201410,????,???,? ?,"3,582 ","2,405,633 ","131,117,478 ",54.5 
201410,????,???,???,"5,042 ","7,351,761 ","925,245,921 ",125.9 
201410,????,???,???,"25,787 ","4,960,010 ","562,220,748 ",113.4 
201410,????,???,??,"48,284 ","73,490,350 ","7,121,754,700 ",96.9 
201410,????,???,???,"5,848 ","901,990 ","92,278,544 ",102.3 
201410,????,???,???,72 ,"1,439,251 ","164,728,802 ",114.5 
201410,????,???,???,"15,720 ","10,596,392 ","546,442,967 ",51.6 
201410,????,???,???,"1,409 ","42,723,538 ","4,587,205,918 ",107.4 
201410,????,???,? ?,"7,346 ","3,504,345 ","192,534,882 ",54.9 
201410,????,???,???,"9,719 ","16,036,256 ","1,925,627,442 ",120.1 
201410,????,???,???,"52,383 ","10,991,759 ","1,200,626,319 ",109.2 
201410,????,???,??,"92,497 ","86,193,531 ","8,709,444,874 ",101 
201410,????,???,???,"8,933 ","869,558 ","103,295,108 ",118.8 
201410,????,???,???,75 ,"1,042,701 ","131,922,466 ",126.5 
201410,????,???,???,"13,457 ","9,165,313 ","461,411,693 ",50.3 
201410,????,???,???,"1,395 ","962,387,676 ","81,179,215,836 ",84.4 
201410,????,???,? ?,"7,508 ","5,092,667 ","280,453,112 ",55.1 
201410,????,???,???,"12,562 ","21,404,722 ","2,625,923,276 ",122.7 
201410,????,???,???,"65,652 ","16,752,957 ","1,883,850,808 ",112.4 
201410,????,???,??,"109,582 ","1,016,715,594 ","86,666,072,299 ",85.2 
201410,????,???,???,"6,518 ","1,072,393 ","113,129,058 ",105.5 
201410,????,???,???,70 ,"695,996 ","86,571,335 ",124.4 
201410,????,???,???,"9,604 ","8,793,137 ","427,184,157 ",48.6 
201410,????,???,???,"1,187 ","30,457,488 ","3,660,618,364 ",120.2 
201410,????,???,? ?,"7,177 ","5,392,450 ","314,217,188 ",58.3 
201410,????,???,???,"9,881 ","17,499,590 ","2,087,464,346 ",119.3 
201410,????,???,???,"40,099 ","9,590,086 ","1,079,127,343 ",112.5 
201410,????,???,??,"74,536 ","73,501,140 ","7,768,311,791 ",105.7 
201410,????,???,???,"7,519 ","940,273 ","98,260,878 ",104.5 
201410,????,???,???,56 ,"739,232 ","90,786,070 ",122.8 
201410,????,???,???,"14,553 ","8,764,894 ","458,210,264 ",52.3 
201410,????,???,???,709 ,"11,118,909 ","1,273,359,364 ",114.5 
201410,????,???,? ?,"4,972 ","2,573,018 ","140,714,993 ",54.7 
201410,????,???,???,"4,870 ","7,580,694 ","936,318,733 ",123.5 
201410,????,???,???,"33,022 ","6,393,263 ","737,641,351 ",115.4 
201410,????,???,??,"65,701 ","38,110,283 ","3,735,291,653 ",98 
201410,????,???,???,"10,741 ","1,040,191 ","111,486,047 ",107.2 
201410,????,???,???,79 ,"1,059,856 ","141,401,828 ",133.4 
201410,????,???,???,"13,003 ","8,210,657 ","380,430,142 ",46.3 
201410,????,???,???,863 ,"538,293,683 ","45,595,152,830 ",84.7 
201410,????,???,? ?,"7,274 ","4,482,965 ","250,014,183 ",55.8 
201410,????,???,???,"12,018 ","22,359,895 ","2,679,842,500 ",119.9 
201410,????,???,???,"55,476 ","16,254,171 ","1,801,057,993 ",110.8 
201410,????,???,??,"99,454 ","591,701,418 ","50,959,385,523 ",86.1 
201410,????,???,???,"4,089 ","775,158 ","83,036,657 ",107.1 
201410,????,???,???,40 ,"315,010 ","41,825,915 ",132.8 
201410,????,???,???,"8,209 ","5,783,203 ","310,207,477 ",53.6 
201410,????,???,???,745 ,"63,355,998 ","5,606,515,735 ",88.5 
201410,????,???,? ?,"4,219 ","2,614,155 ","142,213,842 ",54.4 
201410,????,???,???,"4,753 ","7,639,677 ","936,078,334 ",122.5 
201410,????,???,???,"27,560 ","5,404,727 ","618,824,061 ",114.5 
201410,????,???,??,"49,615 ","85,887,928 ","7,738,702,021 ",90.1 
201410,????,???,???,"14,857 ","1,144,456 ","131,325,687 ",114.7 
201410,????,???,???,109 ,"5,504,219 ","533,429,539 ",96.9 
201410,????,???,???,"11,298 ","8,399,869 ","412,921,983 ",49.2 
201410,????,???,???,"2,768 ","898,346,120 ","77,843,770,878 ",86.7 
201410,????,???,? ?,"10,273 ","6,142,095 ","337,168,447 ",54.9 
201410,????,???,???,"17,123 ","36,723,981 ","4,303,059,711 ",117.2 
201410,????,???,???,"70,941 ","25,885,971 ","2,818,954,514 ",108.9 
201410,????,???,??,"127,369 ","982,146,711 ","86,380,630,759 ",88 
201410,????,???,???,1 ,"1,792 ","259,084 ",144.6 
201410,????,???,??,1 ,"1,792 ","259,084 ",144.6 
201410,????,???,???,"8,462 ","759,524 ","79,863,686 ",105.1 
201410,????,???,???,53 ,"642,083 ","80,927,413 ",126 
201410,????,???,???,"13,354 ","6,925,421 ","357,127,038 ",51.6 
201410,????,???,???,880 ,"33,563,543 ","3,555,315,427 ",105.9 
201410,????,???,? ?,"5,349 ","3,317,281 ","184,708,939 ",55.7 
201410,????,???,???,"6,671 ","10,437,301 ","1,284,005,463 ",123 
201410,????,???,???,"34,676 ","7,876,775 ","894,382,183 ",113.5 
201410,????,???,??,"69,445 ","63,521,928 ","6,436,330,149 ",101.3 
201410,????,???,???,"21,085 ","2,431,744 ","270,315,042 ",111.2 
201410,????,???,???,231 ,"9,218,924 ","952,541,436 ",103.3 
201410,????,???,???,"13,207 ","10,757,879 ","514,506,179 ",47.8 
201410,????,???,???,"4,136 ","428,856,353 ","40,008,094,546 ",93.3 
201410,????,???,? ?,"16,592 ","8,075,153 ","455,410,583 ",56.4 
201410,????,???,???,"35,726 ","85,358,086 ","10,003,184,094 ",117.2 
201410,????,???,???,"155,498 ","57,546,758 ","6,390,430,224 ",111 
201410,????,???,??,"246,475 ","602,244,897 ","58,594,482,104 ",97.3 
201410,????,???,???,"5,087 ","477,906 ","47,022,876 ",98.4 
201410,????,???,???,29 ,"290,945 ","37,559,987 ",129.1 
201410,????,???,???,"9,611 ","4,567,924 ","232,012,651 ",50.8 
201410,????,???,???,572 ,"7,191,473 ","804,792,408 ",111.9 
201410,????,???,? ?,"2,341 ","1,434,169 ","79,225,526 ",55.2 
201410,????,???,???,"2,616 ","3,294,597 ","412,955,210 ",125.3 
201410,????,???,???,"15,531 ","2,889,062 ","324,214,093 ",112.2 
201410,????,???,??,"35,787 ","20,146,076 ","1,937,782,751 ",96.2 
201410,????,???,???,"6,583 ","584,368 ","57,574,194 ",98.5 
201410,????,???,???,46 ,"474,671 ","60,830,617 ",128.2 
201410,????,???,???,"9,334 ","8,115,267 ","398,921,521 ",49.2 
201410,????,???,???,731 ,"8,667,502 ","1,084,081,792 ",125.1 
201410,????,???,? ?,"5,399 ","4,354,654 ","241,022,874 ",55.3 
201410,????,???,???,"8,373 ","13,262,114 ","1,623,426,936 ",122.4 
201410,????,???,???,"26,649 ","5,714,299 ","655,869,151 ",114.8 
201410,????,???,??,"57,115 ","41,172,875 ","4,121,727,085 ",100.1 
201410,????,???,???,"9,347 ","937,523 ","95,078,312 ",101.4 
201410,????,???,???,71 ,"1,392,058 ","151,192,571 ",108.6 
201410,????,???,???,"10,519 ","9,142,632 ","442,596,425 ",48.4 
201410,????,???,???,894 ,"19,614,807 ","2,157,569,257 ",110 
201410,????,???,? ?,"5,194 ","2,879,028 ","158,061,593 ",54.9 
201410,????,???,???,"7,099 ","12,720,054 ","1,518,369,998 ",119.4 
201410,????,???,???,"36,711 ","9,026,587 ","1,019,425,608 ",112.9 
201410,????,???,??,"69,835 ","55,712,689 ","5,542,293,764 ",99.5 
201411,????,???,???,882 ,"237,114 ","26,057,260 ",109.9 
201411,????,???,???,17 ,"270,982 ","38,048,407 ",140.4 
201411,????,???,???,726 ,"374,325 ","14,075,894 ",37.6 
201411,????,???,???,101 ,"4,130,773 ","539,210,718 ",130.5 
201411,????,???,? ?,355 ,"715,353 ","51,905,768 ",72.6 
201411,????,???,???,"1,613 ","9,205,688 ","1,216,235,755 ",132.1 
201411,????,???,???,"3,567 ","4,270,008 ","506,655,108 ",118.7 
201411,????,???,??,"7,261 ","19,204,243 ","2,392,188,910 ",124.6 
201411,????,???,???,"7,373 ","1,523,571 ","166,438,024 ",109.2 
201411,????,???,???,76 ,"2,290,421 ","245,286,260 ",107.1 
201411,????,???,???,"19,580 ","11,870,127 ","462,764,689 ",39 
201411,????,???,???,"1,099 ","29,934,974 ","3,648,847,165 ",121.9 
201411,????,???,? ?,"7,424 ","10,174,974 ","647,495,391 ",63.6 
201411,????,???,???,"9,238 ","17,599,456 ","2,251,257,880 ",127.9 
201411,????,???,???,"45,487 ","11,376,203 ","1,384,851,083 ",121.7 
201411,????,???,??,"90,277 ","84,769,726 ","8,806,940,492 ",103.9 
201411,????,???,???,"3,623 ","912,183 ","90,151,378 ",98.8 
201411,????,???,???,39 ,"1,073,361 ","121,098,018 ",112.8 
201411,????,???,???,"15,214 ","7,121,409 ","288,277,470 ",40.5 
201411,????,???,???,"1,379 ","54,006,687 ","6,259,209,521 ",115.9 
201411,????,???,? ?,"3,581 ","5,587,635 ","364,281,110 ",65.2 
201411,????,???,???,"5,040 ","8,082,541 ","1,081,170,367 ",133.8 
201411,????,???,???,"25,806 ","5,456,267 ","674,093,763 ",123.5 
201411,????,???,??,"54,682 ","82,240,083 ","8,878,281,627 ",108 
201411,????,???,???,"5,885 ","961,097 ","95,056,784 ",98.9 
201411,????,???,???,72 ,"1,614,464 ","188,807,474 ",116.9 
201411,????,???,???,"24,839 ","19,305,193 ","784,315,211 ",40.6 
201411,????,???,???,"1,409 ","42,845,923 ","5,509,631,956 ",128.6 
201411,????,???,? ?,"7,345 ","8,626,251 ","545,099,272 ",63.2 
201411,????,???,???,"9,777 ","17,125,050 ","2,194,958,269 ",128.2 
201411,????,???,???,"52,581 ","12,047,422 ","1,427,817,849 ",118.5 
201411,????,???,??,"101,908 ","102,525,400 ","10,745,686,815 ",104.8 
201411,????,???,???,"8,955 ","974,492 ","111,294,265 ",114.2 
201411,????,???,???,76 ,"1,352,233 ","174,555,681 ",129.1 
201411,????,???,???,"19,835 ","15,822,633 ","639,101,607 ",40.4 
201411,????,???,???,"1,402 ","941,005,912 ","100,791,919,009 ",107.1 
201411,????,???,? ?,"7,511 ","11,274,474 ","724,361,039 ",64.2 
201411,????,???,???,"12,626 ","23,054,303 ","3,039,412,834 ",131.8 
201411,????,???,???,"65,884 ","18,098,593 ","2,163,739,037 ",119.6 
201411,????,???,??,"116,289 ","1,011,582,640 ","107,644,383,472 ",106.4 
201411,????,???,???,"6,525 ","1,135,238 ","116,525,509 ",102.6 
201411,????,???,???,70 ,"788,460 ","98,759,504 ",125.3 
201411,????,???,???,"17,204 ","17,343,675 ","638,891,400 ",36.8 
201411,????,???,???,"1,185 ","26,887,736 ","3,913,379,918 ",145.5 
201411,????,???,? ?,"7,180 ","10,771,861 ","702,591,919 ",65.2 
201411,????,???,???,"9,888 ","18,331,994 ","2,366,641,236 ",129.1 
201411,????,???,???,"40,176 ","10,439,438 ","1,266,475,850 ",121.3 
201411,????,???,??,"82,228 ","85,698,402 ","9,103,265,336 ",106.2 
201411,????,???,???,"7,516 ","941,075 ","95,638,290 ",101.6 
201411,????,???,???,56 ,"908,016 ","114,417,403 ",126 
201411,????,???,???,"22,239 ","14,005,545 ","607,776,956 ",43.4 
201411,????,???,???,714 ,"10,998,568 ","1,476,995,354 ",134.3 
201411,????,???,? ?,"4,968 ","5,985,317 ","381,421,001 ",63.7 
201411,????,???,???,"4,871 ","8,088,159 ","1,079,063,612 ",133.4 
201411,????,???,???,"33,057 ","6,984,565 ","874,095,764 ",125.1 
201411,????,???,??,"73,421 ","47,911,245 ","4,629,408,380 ",96.6 
201411,????,???,???,"10,758 ","1,114,628 ","115,435,586 ",103.6 
201411,????,???,???,79 ,"1,288,045 ","168,440,962 ",130.8 
201411,????,???,???,"24,634 ","20,022,885 ","680,065,548 ",34 
201411,????,???,???,859 ,"532,683,196 ","57,446,854,393 ",107.8 
201411,????,???,? ?,"7,276 ","10,098,417 ","645,101,776 ",63.9 
201411,????,???,???,"12,075 ","23,214,126 ","3,013,218,821 ",129.8 
201411,????,???,???,"55,587 ","17,443,450 ","2,051,539,431 ",117.6 
201411,????,???,??,"111,268 ","605,864,747 ","64,120,656,517 ",105.8 
201411,????,???,???,"4,089 ","795,018 ","83,034,478 ",104.4 
201411,????,???,???,40 ,"384,435 ","49,197,034 ",128 
201411,????,???,???,"15,135 ","13,317,701 ","593,205,826 ",44.5 
201411,????,???,???,744 ,"62,239,106 ","6,901,663,487 ",110.9 
201411,????,???,? ?,"4,217 ","5,756,360 ","363,510,654 ",63.1 
201411,????,???,???,"4,756 ","8,232,904 ","1,100,754,420 ",133.7 
201411,????,???,???,"27,580 ","5,850,970 ","720,061,527 ",123.1 
201411,????,???,??,"56,561 ","96,576,494 ","9,811,427,426 ",101.6 
201411,????,???,???,"15,306 ","1,498,927 ","172,241,638 ",114.9 
201411,????,???,???,114 ,"7,062,880 ","769,006,484 ",108.9 
201411,????,???,???,"16,191 ","13,080,242 ","533,521,503 ",40.8 
201411,????,???,???,"2,787 ","878,701,496 ","96,571,290,073 ",109.9 
201411,????,???,? ?,"10,280 ","15,046,309 ","966,522,016 ",64.2 
201411,????,???,???,"17,707 ","42,235,815 ","5,447,326,516 ",129 
201411,????,???,???,"72,046 ","30,302,096 ","3,505,041,371 ",115.7 
201411,????,???,??,"134,431 ","987,927,765 ","107,964,949,601 ",109.3 
201411,????,???,???,1 ,"1,694 ","268,415 ",158.5 
201411,????,???,??,1 ,"1,694 ","268,415 ",158.5 
201411,????,???,???,"8,462 ","807,355 ","82,847,091 ",102.6 
201411,????,???,???,53 ,"851,748 ","105,216,124 ",123.5 
201411,????,???,???,"18,397 ","11,940,092 ","491,515,241 ",41.2 
201411,????,???,???,880 ,"33,622,558 ","4,289,513,814 ",127.6 
201411,????,???,? ?,"5,347 ","7,549,459 ","485,959,844 ",64.4 
201411,????,???,???,"6,707 ","11,496,161 ","1,506,584,316 ",131.1 
201411,????,???,???,"34,718 ","8,604,040 ","1,059,259,410 ",123.1 
201411,????,???,??,"74,564 ","74,871,413 ","8,020,895,840 ",107.1 
201411,????,???,???,"21,155 ","2,597,457 ","284,194,416 ",109.4 
201411,????,???,???,231 ,"11,327,465 ","1,286,799,562 ",113.6 
201411,????,???,???,"20,192 ","17,394,669 ","699,744,991 ",40.2 
201411,????,???,???,"4,149 ","415,513,486 ","48,191,450,753 ",116 
201411,????,???,? ?,"16,588 ","19,697,777 ","1,295,772,802 ",65.8 
201411,????,???,???,"36,118 ","92,515,508 ","11,940,818,691 ",129.1 
201411,????,???,???,"156,415 ","61,404,781 ","7,238,563,072 ",117.9 
201411,????,???,??,"254,848 ","620,451,143 ","70,937,344,287 ",114.3 
201411,????,???,???,"5,096 ","508,150 ","48,304,615 ",95.1 
201411,????,???,???,29 ,"367,246 ","45,136,810 ",122.9 
201411,????,???,???,"14,494 ","7,223,378 ","294,399,909 ",40.8 
201411,????,???,???,573 ,"7,516,692 ","924,218,384 ",123 
201411,????,???,? ?,"2,342 ","3,130,850 ","198,892,612 ",63.5 
201411,????,???,???,"2,610 ","3,785,723 ","493,437,569 ",130.3 
201411,????,???,???,"15,545 ","3,177,189 ","386,877,688 ",121.8 
201411,????,???,??,"40,689 ","25,709,228 ","2,391,267,587 ",93 
201411,????,???,???,"6,593 ","617,061 ","58,469,129 ",94.8 
201411,????,???,???,46 ,"580,217 ","73,423,357 ",126.5 
201411,????,???,???,"18,782 ","21,432,593 ","727,168,690 ",33.9 
201411,????,???,???,737 ,"14,957,672 ","2,009,894,872 ",134.4 
201411,????,???,? ?,"5,398 ","8,418,658 ","548,079,794 ",65.1 
201411,????,???,???,"8,389 ","13,936,356 ","1,827,753,070 ",131.1 
201411,????,???,???,"26,749 ","6,045,638 ","726,325,439 ",120.1 
201411,????,???,??,"66,694 ","65,988,195 ","5,971,114,351 ",90.5 
201411,????,???,???,"9,366 ","990,304 ","97,794,446 ",98.8 
201411,????,???,???,71 ,"1,610,604 ","175,867,611 ",109.2 
201411,????,???,???,"19,546 ","19,037,402 ","694,299,905 ",36.5 
201411,????,???,???,893 ,"20,037,398 ","2,574,801,645 ",128.5 
201411,????,???,? ?,"5,196 ","6,732,929 ","426,843,848 ",63.4 
201411,????,???,???,"7,133 ","13,475,656 ","1,755,997,917 ",130.3 
201411,????,???,???,"36,838 ","9,654,488 ","1,137,378,494 ",117.8 
201411,????,???,??,"79,043 ","71,538,781 ","6,862,983,866 ",95.9 
201412,????,???,???,883 ,"245,428 ","26,388,322 ",107.5 
201412,????,???,???,17 ,"500,137 ","58,928,249 ",117.8 
201412,????,???,???,448 ,"254,534 ","12,449,172 ",48.9 
201412,????,???,???,101 ,"4,598,493 ","596,670,305 ",129.8 
201412,????,???,? ?,352 ,"1,057,164 ","80,693,521 ",76.3 
201412,????,???,???,"1,612 ","10,951,939 ","1,436,364,186 ",131.2 
201412,????,???,???,"3,566 ","4,456,057 ","551,307,059 ",123.7 
201412,????,???,??,"6,979 ","22,063,752 ","2,762,800,814 ",125.2 
201412,????,???,???,"7,382 ","1,564,866 ","166,145,445 ",106.2 
201412,????,???,???,76 ,"3,532,461 ","378,254,635 ",107.1 
201412,????,???,???,"12,138 ","8,090,085 ","402,879,038 ",49.8 
201412,????,???,???,"1,103 ","31,348,837 ","3,931,257,614 ",125.4 
201412,????,???,? ?,"7,426 ","16,169,157 ","1,226,359,543 ",75.8 
201412,????,???,???,"9,241 ","20,871,518 ","2,857,013,608 ",136.9 
201412,????,???,???,"45,522 ","11,839,930 ","1,517,108,809 ",128.1 
201412,????,???,??,"82,888 ","93,416,854 ","10,479,018,692 ",112.2 
201412,????,???,???,"3,625 ","938,498 ","89,251,212 ",95.1 
201412,????,???,???,39 ,"1,555,973 ","168,871,517 ",108.5 
201412,????,???,???,"8,840 ","5,107,852 ","251,182,097 ",49.2 
201412,????,???,???,"1,382 ","57,962,153 ","6,875,996,122 ",118.6 
201412,????,???,? ?,"3,580 ","8,908,573 ","672,811,027 ",75.5 
201412,????,???,???,"5,074 ","9,358,871 ","1,319,395,525 ",141 
201412,????,???,???,"25,816 ","5,678,114 ","726,348,908 ",127.9 
201412,????,???,??,"48,356 ","89,510,034 ","10,103,856,408 ",112.9 
201412,????,???,???,"5,904 ","1,029,187 ","96,816,879 ",94.1 
201412,????,???,???,72 ,"2,511,906 ","284,819,546 ",113.4 
201412,????,???,???,"15,855 ","17,362,445 ","838,037,488 ",48.3 
201412,????,???,???,"1,415 ","45,009,319 ","5,945,690,020 ",132.1 
201412,????,???,? ?,"7,348 ","14,853,029 ","1,116,101,389 ",75.1 
201412,????,???,???,"9,801 ","20,273,657 ","2,806,326,042 ",138.4 
201412,????,???,???,"52,657 ","12,803,808 ","1,623,940,642 ",126.8 
201412,????,???,??,"93,052 ","113,843,351 ","12,711,732,006 ",111.7 
201412,????,???,???,"9,088 ","1,025,150 ","115,344,460 ",112.5 
201412,????,???,???,76 ,"2,331,577 ","266,771,825 ",114.4 
201412,????,???,???,"13,391 ","9,365,581 ","470,436,308 ",50.2 
201412,????,???,???,"1,409 ","904,746,269 ","97,918,714,646 ",108.2 
201412,????,???,? ?,"7,519 ","18,515,070 ","1,404,007,047 ",75.8 
201412,????,???,???,"12,762 ","27,424,641 ","3,856,224,107 ",140.6 
201412,????,???,???,"66,108 ","19,095,218 ","2,415,824,316 ",126.5 
201412,????,???,??,"110,353 ","982,503,506 ","106,447,322,709 ",108.3 
201412,????,???,???,"6,522 ","1,159,048 ","114,301,822 ",98.6 
201412,????,???,???,70 ,"1,234,453 ","147,630,630 ",119.6 
201412,????,???,???,"9,631 ","9,725,574 ","475,538,206 ",48.9 
201412,????,???,???,"1,181 ","32,438,906 ","4,697,370,123 ",144.8 
201412,????,???,? ?,"7,180 ","17,231,032 ","1,310,588,330 ",76.1 
201412,????,???,???,"9,920 ","20,964,266 ","2,917,739,172 ",139.2 
201412,????,???,???,"40,299 ","10,887,721 ","1,381,388,152 ",126.9 
201412,????,???,??,"74,803 ","93,641,000 ","11,044,556,435 ",117.9 
201412,????,???,???,"7,487 ","980,302 ","95,856,873 ",97.8 
201412,????,???,???,56 ,"1,521,952 ","170,201,152 ",111.8 
201412,????,???,???,"14,625 ","13,496,651 ","670,350,685 ",49.7 
201412,????,???,???,714 ,"11,479,324 ","1,577,732,318 ",137.4 
201412,????,???,? ?,"4,970 ","10,156,296 ","767,230,260 ",75.5 
201412,????,???,???,"4,872 ","9,483,318 ","1,337,807,802 ",141.1 
201412,????,???,???,"33,108 ","7,316,782 ","959,009,990 ",131.1 
201412,????,???,??,"65,832 ","54,434,625 ","5,578,189,080 ",102.5 
201412,????,???,???,"10,831 ","1,160,907 ","117,281,603 ",101 
201412,????,???,???,79 ,"2,118,013 ","249,418,450 ",117.8 
201412,????,???,???,"12,997 ","8,142,761 ","410,727,378 ",50.4 
201412,????,???,???,862 ,"557,973,830 ","60,480,652,429 ",108.4 
201412,????,???,? ?,"7,285 ","17,327,124 ","1,315,286,163 ",75.9 
201412,????,???,???,"12,138 ","27,520,230 ","3,803,276,343 ",138.2 
201412,????,???,???,"55,850 ","18,287,483 ","2,247,351,423 ",122.9 
201412,????,???,??,"100,042 ","632,530,348 ","68,623,993,789 ",108.5 
201412,????,???,???,"4,107 ","807,301 ","81,366,012 ",100.8 
201412,????,???,???,40 ,"644,178 ","75,458,506 ",117.1 
201412,????,???,???,"8,269 ","21,198,742 ","1,017,045,741 ",48 
201412,????,???,???,743 ,"66,669,415 ","7,428,063,286 ",111.4 
201412,????,???,? ?,"4,216 ","9,505,112 ","714,488,479 ",75.2 
201412,????,???,???,"4,781 ","9,743,805 ","1,351,648,064 ",138.7 
201412,????,???,???,"27,582 ","6,073,383 ","798,098,132 ",131.4 
201412,????,???,??,"49,738 ","114,641,936 ","11,466,168,220 ",100 
201412,????,???,???,"15,298 ","1,593,457 ","177,108,986 ",111.1 
201412,????,???,???,115 ,"10,584,434 ","1,074,365,717 ",101.5 
201412,????,???,???,"11,278 ","8,581,199 ","423,741,170 ",49.4 
201412,????,???,???,"2,800 ","928,886,792 ","102,728,434,525 ",110.6 
201412,????,???,? ?,"10,271 ","24,678,255 ","1,854,303,119 ",75.1 
201412,????,???,???,"17,810 ","50,026,820 ","6,925,820,423 ",138.4 
201412,????,???,???,"72,437 ","31,484,818 ","3,855,303,228 ",122.4 
