拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2017斥 07 岿 ~ 2017斥 12岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201712,堡林堡开矫,巢备,林琶侩,"56,566 ","25,562,564 ","2,794,974,210 ",109.3 
201712,堡林堡开矫,巢备,钦拌,"79,867 ","65,703,267 ","7,824,972,241 ",119.1 
201712,堡林堡开矫,悼备,啊肺殿,"5,286 ","764,778 ","77,905,043 ",101.9 
201712,堡林堡开矫,悼备,背腊侩,57 ,"3,954,275 ","410,521,010 ",103.8 
201712,堡林堡开矫,悼备,丑荤侩,281 ,"101,735 ","5,217,024 ",51.3 
201712,堡林堡开矫,悼备,魂诀侩,436 ,"2,720,899 ","350,247,439 ",128.7 
201712,堡林堡开矫,悼备,缴 具,"1,217 ","1,868,057 ","140,793,278 ",75.4 
201712,堡林堡开矫,悼备,老馆侩,"11,693 ","32,974,307 ","4,478,846,250 ",135.8 
201712,堡林堡开矫,悼备,林琶侩,"44,007 ","11,639,772 ","1,257,504,431 ",108 
201712,堡林堡开矫,悼备,钦拌,"62,977 ","54,023,823 ","6,721,034,475 ",124.4 
201712,堡林堡开矫,合备,啊肺殿,"11,912 ","1,708,101 ","185,961,232 ",108.9 
201712,堡林堡开矫,合备,背腊侩,208 ,"14,640,075 ","1,448,249,826 ",98.9 
201712,堡林堡开矫,合备,丑荤侩,"1,830 ","2,119,955 ","100,553,445 ",47.4 
201712,堡林堡开矫,合备,魂诀侩,"1,583 ","61,780,169 ","7,322,692,401 ",118.5 
201712,堡林堡开矫,合备,缴 具,"1,950 ","4,329,731 ","329,576,451 ",76.1 
201712,堡林堡开矫,合备,老馆侩,"26,828 ","63,224,363 ","8,507,361,529 ",134.6 
201712,堡林堡开矫,合备,林琶侩,"126,901 ","50,225,505 ","5,189,704,807 ",103.3 
201712,堡林堡开矫,合备,钦拌,"171,212 ","198,027,899 ","23,084,099,691 ",116.6 
201712,堡林堡开矫,辑备,啊肺殿,"7,995 ","1,300,611 ","141,474,688 ",108.8 
201712,堡林堡开矫,辑备,背腊侩,111 ,"2,561,928 ","265,776,037 ",103.7 
201712,堡林堡开矫,辑备,丑荤侩,989 ,"496,676 ","26,044,231 ",52.4 
201712,堡林堡开矫,辑备,魂诀侩,704 ,"25,494,273 ","3,209,639,041 ",125.9 
201712,堡林堡开矫,辑备,缴 具,977 ,"2,202,586 ","170,133,623 ",77.2 
201712,堡林堡开矫,辑备,老馆侩,"18,744 ","66,677,727 ","9,058,664,082 ",135.9 
201712,堡林堡开矫,辑备,林琶侩,"75,380 ","35,647,715 ","3,698,840,764 ",103.8 
201712,堡林堡开矫,辑备,钦拌,"104,900 ","134,381,516 ","16,570,572,466 ",123.3 
