拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
"矫档 : 堡林堡开矫, 矫焙备 : 傈眉(矫 / 焙 / 备)",,,,,,,
扁埃 : 2018斥 01 岿 ~ 2018斥 06岿,,,,,,,
斥岿,矫备,矫焙备,拌距备盒,绊按龋荐(龋),荤侩樊(kWh),傈扁夸陛(盔),乞闭魄概窜啊(盔/kWh)
201806,堡林堡开矫,巢备,老馆侩,"10,944 ","24,119,235 ","3,285,577,990 ",136.2 
201806,堡林堡开矫,巢备,林琶侩,"56,742 ","23,325,318 ","2,397,159,254 ",102.8 
201806,堡林堡开矫,巢备,钦拌,"80,140 ","54,937,855 ","6,550,057,336 ",119.2 
201806,堡林堡开矫,悼备,啊肺殿,"5,311 ","738,259 ","84,651,288 ",114.7 
201806,堡林堡开矫,悼备,背腊侩,59 ,"3,067,871 ","304,823,798 ",99.4 
201806,堡林堡开矫,悼备,丑荤侩,290 ,"72,193 ","3,947,470 ",54.7 
201806,堡林堡开矫,悼备,魂诀侩,435 ,"2,431,929 ","309,842,349 ",127.4 
201806,堡林堡开矫,悼备,缴 具,"1,160 ","647,758 ","35,358,172 ",54.6 
201806,堡林堡开矫,悼备,老馆侩,"11,655 ","30,164,222 ","4,042,470,350 ",134 
201806,堡林堡开矫,悼备,林琶侩,"43,680 ","10,846,953 ","1,096,519,058 ",101.1 
201806,堡林堡开矫,悼备,钦拌,"62,590 ","47,969,185 ","5,877,612,485 ",122.5 
201806,堡林堡开矫,合备,啊肺殿,"11,954 ","1,209,883 ","157,844,837 ",130.5 
201806,堡林堡开矫,合备,背腊侩,209 ,"10,977,448 ","1,198,707,165 ",109.2 
201806,堡林堡开矫,合备,丑荤侩,"1,873 ","1,068,888 ","55,623,017 ",52 
201806,堡林堡开矫,合备,魂诀侩,"1,592 ","66,055,030 ","7,583,899,782 ",114.8 
201806,堡林堡开矫,合备,缴 具,"1,886 ","1,176,663 ","80,412,586 ",68.3 
201806,堡林堡开矫,合备,老馆侩,"26,983 ","57,929,359 ","7,498,735,339 ",129.4 
201806,堡林堡开矫,合备,林琶侩,"126,819 ","46,552,103 ","4,520,105,744 ",97.1 
201806,堡林堡开矫,合备,钦拌,"171,316 ","184,969,374 ","21,095,328,470 ",114 
201806,堡林堡开矫,辑备,啊肺殿,"8,049 ","894,543 ","116,105,563 ",129.8 
201806,堡林堡开矫,辑备,背腊侩,112 ,"1,563,373 ","186,847,493 ",119.5 
201806,堡林堡开矫,辑备,丑荤侩,"1,016 ","427,346 ","21,935,868 ",51.3 
201806,堡林堡开矫,辑备,魂诀侩,708 ,"24,722,701 ","3,178,804,109 ",128.6 
201806,堡林堡开矫,辑备,缴 具,950 ,"1,218,609 ","88,260,061 ",72.4 
201806,堡林堡开矫,辑备,老馆侩,"18,831 ","61,792,424 ","7,795,616,510 ",126.2 
201806,堡林堡开矫,辑备,林琶侩,"75,244 ","33,914,564 ","3,376,311,367 ",99.6 
201806,堡林堡开矫,辑备,钦拌,"104,910 ","124,533,560 ","14,763,880,971 ",118.6 
